Dimension,Probability,No_of_blocks,Density,Cells_Processed,Shortest_Path_In_Final_Discovered_Grid,Shortest_Path_In_Full_Grid,Trajectory_length,Outcome,Time_taken
101,0.25,2526,0.24762278208018823,41,201.0,201.0,351.0,1,2.538050889968872
101,0.25,2537,0.24870110773453583,103,201.0,201.0,305.0,1,1.5598371028900146
101,0.25,2587,0.2536025879815704,10027,,,,0,1.5597145557403564
101,0.25,2599,0.25477894324085876,10025,,,,0,1.4863660335540771
101,0.25,2555,0.25046564062346827,18,201.0,201.0,303.0,1,1.7230286598205566
101,0.25,2529,0.2479168708950103,189,201.0,201.0,311.0,1,1.3437764644622803
101,0.25,2559,0.25085775904323104,10029,,,,0,1.7614524364471436
101,0.25,2513,0.24634839721595922,15,,,,0,0.26398515701293945
101,0.25,2551,0.25007352220370554,56,201.0,201.0,387.0,1,2.0283126831054688
101,0.25,2593,0.25419076561121456,10011,,,,0,1.8730473518371582
101,0.25,2575,0.25242623272228215,68,201.0,201.0,273.0,1,1.7026193141937256
101,0.25,2540,0.2489951965493579,157,201.0,201.0,309.0,1,1.4461784362792969
101,0.25,2549,0.24987746299382413,84,201.0,201.0,299.0,1,1.522040843963623
101,0.25,2570,0.25193608469757867,51,201.0,201.0,309.0,1,1.2676541805267334
101,0.25,2501,0.24517204195667092,2,,,,0,0.0714712142944336
101,0.25,2533,0.24830898931477305,30,201.0,201.0,343.0,1,1.6894922256469727
101,0.25,2574,0.25232820311734144,112,201.0,201.0,327.0,1,1.2444334030151367
101,0.25,2473,0.24242721301833153,41,201.0,201.0,315.0,1,1.9722998142242432
101,0.25,2600,0.2548769728457994,25,201.0,201.0,331.0,1,2.0003819465637207
101,0.25,2539,0.24889716694441721,10011,,,,0,0.9751930236816406
101,0.25,2517,0.246740515635722,151,201.0,201.0,301.0,1,1.514660120010376
101,0.25,2505,0.2455641603764337,67,201.0,201.0,357.0,1,1.576683759689331
101,0.25,2571,0.2520341143025194,33,201.0,201.0,321.0,1,1.4396271705627441
101,0.25,2618,0.2566415057347319,84,201.0,201.0,269.0,1,1.3028128147125244
101,0.25,2510,0.24605430840113715,2,,,,0,0.08594155311584473
101,0.25,2584,0.25330849916674836,86,201.0,201.0,411.0,1,1.9757089614868164
101,0.25,2538,0.24879913733947653,59,201.0,201.0,307.0,1,1.0040435791015625
101,0.25,2572,0.25213214390746,30,,,,0,0.3344571590423584
101,0.25,2528,0.2478188412900696,14,201.0,201.0,297.0,1,1.2186245918273926
101,0.25,2601,0.2549750024507401,4,,,,0,0.09715127944946289
101,0.25,2553,0.2502695814135869,209,201.0,201.0,317.0,1,1.3907763957977295
101,0.25,2516,0.2466424860307813,166,201.0,201.0,341.0,1,1.6559176445007324
101,0.25,2589,0.25379864719145184,101,201.0,201.0,265.0,1,1.262620449066162
101,0.25,2545,0.24948534457406138,23,201.0,201.0,351.0,1,2.0395429134368896
101,0.25,2519,0.24693657484560338,9997,,,,0,1.8544907569885254
101,0.25,2569,0.25183805509263796,23,201.0,201.0,355.0,1,1.4779043197631836
101,0.25,2539,0.24889716694441721,196,201.0,201.0,277.0,1,1.4741103649139404
101,0.25,2466,0.2417410057837467,11,201.0,201.0,349.0,1,1.707298755645752
101,0.25,2554,0.2503676110185276,9879,,,,0,1.6862521171569824
101,0.25,2504,0.24546613077149299,94,201.0,201.0,395.0,1,1.4886384010314941
