Dimension,Probability,No_of_blocks,Density,Cells_Processed,Shortest_Path_In_Final_Discovered_Grid,Shortest_Path_In_Full_Grid,Outcome,Trajectory_length,Time_taken
101,0.25,2571,0.2520341143025194,798,297.0,261.0,1,405.0,0.23383736610412598
101,0.25,2575,0.25242623272228215,646,257.0,257.0,1,307.0,0.10281777381896973
101,0.25,2537,0.24870110773453583,6,,,0,,0.010934829711914062
101,0.25,2520,0.24703460445054407,641,249.0,241.0,1,297.0,0.12640023231506348
101,0.25,2569,0.25183805509263796,650,249.0,237.0,1,311.0,0.13619709014892578
101,0.25,2559,0.25085775904323104,9,,,0,,0.01595306396484375
101,0.25,2433,0.23850602882070385,695,,,0,,0.6704115867614746
101,0.25,2514,0.2464464268208999,624,249.0,241.0,1,303.0,0.1410071849822998
101,0.25,2542,0.24919125575923928,732,,,0,,0.6936304569244385
101,0.25,2592,0.2540927360062739,639,,,0,,0.6957478523254395
101,0.25,2543,0.24928928536418,632,245.0,231.0,1,291.0,0.1308300495147705
101,0.25,2542,0.24919125575923928,552,217.0,217.0,1,253.0,0.10381031036376953
101,0.25,2505,0.2455641603764337,650,253.0,233.0,1,317.0,0.1380476951599121
101,0.25,2534,0.24840701891971376,641,247.0,227.0,1,307.0,0.09496712684631348
101,0.25,2605,0.2553671208705029,610,229.0,229.0,1,293.0,0.12339448928833008
101,0.25,2556,0.250563670228409,737,259.0,261.0,1,375.0,0.13361668586730957
101,0.25,2521,0.24713263405548475,593,233.0,231.0,1,277.0,0.14235544204711914
101,0.25,2621,0.25693559454955395,664,,,0,,0.6029918193817139
101,0.25,2553,0.2502695814135869,653,,,0,,0.6232149600982666
101,0.25,2434,0.23860405842564456,4,,,0,,0.013993263244628906
101,0.25,2554,0.2503676110185276,729,261.0,241.0,1,365.0,0.13692569732666016
101,0.25,2520,0.24703460445054407,605,241.0,227.0,1,273.0,0.11176085472106934
101,0.25,2496,0.24468189393196746,633,233.0,233.0,1,309.0,0.14863300323486328
101,0.25,2592,0.2540927360062739,652,243.0,241.0,1,311.0,0.14910387992858887
101,0.25,2558,0.2507597294382904,706,269.0,259.0,1,355.0,0.17228126525878906
101,0.25,2460,0.24115282815410255,682,,,0,,0.6870899200439453
101,0.25,2537,0.24870110773453583,661,267.0,265.0,1,311.0,0.1250457763671875
101,0.25,2572,0.25213214390746,606,233.0,225.0,1,273.0,0.13900542259216309
101,0.25,2534,0.24840701891971376,625,243.0,241.0,1,295.0,0.11644506454467773
101,0.25,2489,0.2439956866973826,659,261.0,249.0,1,293.0,0.14628362655639648
101,0.25,2511,0.24615233800607783,585,225.0,225.0,1,267.0,0.10372209548950195
101,0.25,2466,0.2417410057837467,669,263.0,239.0,1,313.0,0.1486492156982422
101,0.25,2581,0.2530144103519263,596,239.0,215.0,1,275.0,0.11541485786437988
101,0.25,2586,0.2535045583766297,779,275.0,283.0,1,405.0,0.21246647834777832
101,0.25,2545,0.24948534457406138,601,,,0,,0.6583261489868164
101,0.25,2566,0.2515439662778159,708,273.0,255.0,1,341.0,0.13827729225158691
101,0.25,2483,0.24340750906773845,19,,,0,,0.03191542625427246
101,0.25,2613,0.25615135771002845,633,235.0,231.0,1,291.0,0.15366482734680176
